Unnamed: 0,Linkedin_name,longitude,latitude,name,foundingYear,firm_type,sector,staffCount,staffCountRange,country,headquarter,orgtype,Biomass_degree_centrality,Biofuels_degree_centrality,Biogas_degree_centrality,Wind_degree_centrality,Offshore_Wind_degree_centrality,Solar_degree_centrality,Concentrated_Solar_degree_centrality,Waste_to_Heat_degree_centrality,Direct_Air_Capture_degree_centrality,Carbon_Capture_And_Storage_degree_centrality,Biochar_degree_centrality,Carbon_Direct_Removal_degree_centrality,BECCS_degree_centrality,Hydrogen_degree_centrality,Nuclear_Energy_degree_centrality,Nuclear_Fusion_degree_centrality,Hydro_Energy_degree_centrality,Geothermal_degree_centrality,Battery_degree_centrality,Electric_Vehicles_degree_centrality,Sustainable_Aviation_Fuels_degree_centrality,E_Fuels_degree_centrality,Marine_Energy_degree_centrality,Heat_Pumps_degree_centrality,Railway_degree_centrality,Electric_Shipping_degree_centrality,Electric_Aviation_degree_centrality,Fuel_Cell_Aviation_degree_centrality
569,farmtogether,43.0059,-123.893,FarmTogether,2017.0,Other Financing Organization,Agriculture,28.0,"{'start': 11, 'end': 50}",US,1.0,Other Finance,,,,,,,,,,,0.0005181347150259,,,,,,,,,,,,,,,,,
572,symmetric-energy,37.8703,-122.503,Symmetric Energy,,Other,Other Sectors,8.0,"{'start': 2, 'end': 10}",US,1.0,Other,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,4.187780057791365e-05,3.53356890459364e-05,,,,,,,,
579,rmg-engineers-group,38.9031,-104.856,RMG,1986.0,Service Provider,Other Construction,93.0,"{'start': 51, 'end': 200}",US,1.0,Service sector,,,,0.0009362780194966,0.0019479775409648,,,,,,,,,,,,,,,,,,,,,,,
590,leon-lowenstein-foundation-inc,41.3069,-72.9243,"Leon Lowenstein Foundation, Inc.",,Other,Other Sectors,2.0,"{'start': 2, 'end': 10}",US,1.0,Other,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,8.37556011558273e-05,,,,,,,,,
599,chicago-park-district,41.8058,-87.6855,Chicago Park District,1934.0,Governmental Organization,Other Sectors,1990.0,"{'start': 1001, 'end': 5000}",US,1.0,Governmental organizations,,0.0001978239366963,,,,,,,,,,,,,,,,,,,,,,,,,,
604,solaris,39.7837,-100.446,Solaris,,"Other

(Note: The text ""nan"" typically represents ""Not a Number"" and would indicate missing or undefined data. In this context, without any accompanying description or information, it should be categorized as ""Other"" since no meaningful classification can be made.)",Other Sectors,636.0,"{'start': 201, 'end': 500}",US,1.0,Other,,,,,,,,,,,,,,9.173891105912572e-05,,,,,,0.0001060070671378,,,,,,,,
606,city-of-edmonds,47.8114,-122.377,City of Edmonds,1875.0,Governmental Organization,Other Sectors,130.0,"{'start': 201, 'end': 500}",US,1.0,Governmental organizations,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,,,,,,,,,,
607,lake-elsinore-unified-school-district,33.6674,-117.354,Lake Elsinore Unified School District,,"Governmental Organization, Other (Education)",Other Sectors,1305.0,"{'start': 201, 'end': 500}",US,1.0,Governmental organizations,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,,,,,,,,,,
618,trufund-financial-services,40.7514,-73.9852,TruFund Financial Services,2006.0,Other Financing Organization,Other Sectors,53.0,"{'start': 51, 'end': 200}",US,1.0,Other Finance,,,,,,0.0001620833108217,,,,,,,,,,,,,,0.0002120141342756,,,,0.0008882309400444,,,,
619,heil-environmental,35.037,-85.3093,Heil Environmental,1901.0,Manufacturer,Other Sectors,367.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,0.0003533568904593,,,,,,,,
629,sustainablecap,38.899,-77.014,Sustainable Capital Advisors,2012.0,"Consulting, Service Provider",Other Sectors,18.0,"{'start': 11, 'end': 50}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,waste-commission-of-scott-county,41.4575,-90.7261,Waste Commission of Scott County,1972.0,"Governmental Organization, Service Provider",Other Sectors,26.0,"{'start': 51, 'end': 200}",US,1.0,Governmental organizations,,,0.0002916727431821,,,,,,,,,,,,,,,,,,,,,,,,,
634,eunike-ventures,29.7588,-95.3651,Eunike Ventures,2017.0,Accelerator/Incubator,Other Sectors,7.0,"{'start': 2, 'end': 10}",US,1.0,Incubators/Accelerators,,0.0001978239366963,,,,,,0.0013017443374121,,0.000164907651715,,,,4.5869455529562866e-05,,,,,,,,,,,,,,
638,landisgyr,39.7837,-100.446,deleteme,,Other,Other Sectors,155.0,"{'start': 201, 'end': 500}",US,1.0,Other,,,,,,,,,,,,,,0.0006421723774138,,,,,0.0005862892080907,0.0004946996466431,,,,,,,,
646,fiserv,43.0377,-87.9157,Fiserv,,Service Provider,Other Sectors,33428.0,{'start': 10001},US,1.0,Service sector,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
652,goodgrowthcapital,32.7941,-79.8626,Good Growth Capital,2017.0,Venture Capital,Other Sectors,27.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,,,,,0.0009894459102902,,,,0.0002752167331773,,,,0.0016384489350081,0.0003769002052012,0.0002473498233215,,,,,,,,0.0025062656641604
653,qognify,34.6742,-86.7431,"Qognify, part of Hexagon",,"Manufacturer, Service Provider","Other ICT, Other Sectors",181.0,{'start': 10001},US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,mhub-chicago,41.8865,-87.6676,mHUB ,2016.0,"Accelerator/Incubator, Research Institute",Other Manufacturing,138.0,"{'start': 11, 'end': 50}",US,1.0,Incubators/Accelerators,,,,,,0.0002161110810956,,,,0.00032981530343,,0.0027039206849932,,0.0003210861887069,,,,,0.0002931446040453,,,,,0.0001480384900074,,,,
668,camp-fire-columbia,45.5199,-122.675,Camp Fire Columbia,1910.0,Non Governmental Organization,Other Sectors,48.0,"{'start': 51, 'end': 200}",US,1.0,Other,,,,,,,,,,,,,,,,,,,,0.0006360424028268,,,,,,,,
669,rockcreekconservancy,38.9812,-77.0933,Rock Creek Conservancy,2005.0,Non Governmental Organization,Other Sectors,20.0,"{'start': 2, 'end': 10}",US,1.0,Other,,,,,,0.0001350694256848,,,,,,,,,,,,,0.0002093890028895,,,,,,,,,
671,lakeshoreadvantage,42.7913,-86.1054,Lakeshore Advantage,2003.0,Other (Economic Development Organization),Other Sectors,16.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,,,,,,,,,,,,,,0.0001256334017337,,,,0.0007141581860382,,,,,
680,hut8mining,25.7631,-80.1904,Hut 8,2017.0,"Other Financing Organization, Service Provider",Other Sectors,187.0,"{'start': 51, 'end': 200}",US,1.0,Other Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,bexarcounty,39.7837,-100.446,Bexar County,1836.0,Governmental Organization, Other Sectors,1935.0,"{'start': 5001, 'end': 10000}",US,1.0,Governmental organizations,,,,,,,,,,0.00032981530343,,,,,,,,,,,,,,,,,,
686,reborn-energy,28.5084,-81.3806,Reborn Energy,,Other,Other Sectors,4.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,8.37556011558273e-05,,,,,,,,,
694,di-usa,40.7587,-73.9689,DI USA,2007.0,Service Provider,Other Sectors,5.0,"{'start': 2, 'end': 10}",US,1.0,Service sector,,,,0.0002753758880872,0.000572934570872,,,,,,,,,,,,,,,,,,,,,,,
705,windjammer-capital-investors,39.7837,-100.446,Windjammer Capital Investors,1990.0,Private Equity,Other Sectors,42.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,virginia-department-of-environmental-quality,39.7837,-100.446,Virginia Department of Environmental Quality,,Governmental Organization,Other Sectors,619.0,"{'start': 501, 'end': 1000}",US,1.0,Governmental organizations,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,,0.0005653710247349,,,,,,,,
723,bradesco-bank,39.7837,-100.446,Bradesco Bank,,Bank,Other Sectors,319.0,"{'start': 201, 'end': 500}",US,1.0,Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000460193281178,
742,nova-credit-inc.,37.7896,-122.402,Nova Credit,2016.0,Other Financing Organization,Other Sectors,132.0,"{'start': 51, 'end': 200}",US,1.0,Other Finance,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
746,btu-international,42.5793,-71.4378,BTU International,1950.0,Manufacturer,Other Manufacturing,203.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,o'charley's,39.7837,-100.446,O'Charley's,1971.0,Service Provider,Other Sectors,3715.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,,,,,0.0001480384900074,,,,
766,scharffenberger-cellars,39.0657,-123.445,Scharffenberger Cellars,,"Other (specifically, Manufacturer as it’s a wine and spirits company)",Other Sectors,5.0,"{'start': 11, 'end': 50}",US,1.0,Other industry,,,,,,8.104165541088119e-05,,,,,,,,,,,,,0.0001256334017337,,,,,,,,,
768,chattanooga-area-food-bank,39.7837,-100.446,Chattanooga Area Food Bank,1972.0,Non Governmental Organization,Other Sectors,43.0,"{'start': 51, 'end': 200}",US,1.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,techstars,40.7127,-74.006,Techstars,2006.0,Accelerator/Incubator,Other Sectors,3305.0,"{'start': 201, 'end': 500}",US,1.0,Incubators/Accelerators,,0.0007912957467853,,,,0.0007563887838348,,,,,,0.0018026137899954,,,,0.00278940027894,,,0.0002931446040453,0.0007067137809187,,,0.0023210141046241,,,,0.0009203865623561,
790,city-of-yonkers,40.9312,-73.8988,City of Yonkers,,"Other

Note: It appears that the text associated with this classification is 'nan,' which likely represents a missing value or 'Not a Number.' Therefore, I've classified it as ""Other"" since there is no data provided to make an appropriate classification. If there is a mistake and you actually have data for this entry, please provide the text so that I can classify it accordingly.",Other Sectors,626.0,"{'start': 1001, 'end': 5000}",US,1.0,Other,,,,,,0.0001620833108217,,,,,,,,,,,,,,0.0001766784452296,,,,,,,,
801,leech-lake-band-of-ojibwe,47.3693,-94.5945,Leech Lake Band of Ojibwe,,Other,Other Sectors,331.0,"{'start': 0, 'end': 1}",US,1.0,Other,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
812,finestructure,42.3656,-71.104,Fine Structure Ventures,2020.0,Venture Capital,Other Sectors,6.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,0.0003304510657046,,0.0005402777027392,,,,0.000164907651715,,,,0.0010091280216503,,0.00139470013947,,0.0002730748225013,0.0003769002052012,0.0001060070671378,,,,,,,0.010124252185918,
814,amy's-kitchen,38.234,-122.641,Amy's Kitchen,1987.0,Manufacturer,Other Sectors,1175.0,"{'start': 1001, 'end': 5000}",US,1.0,Other industry,,,,0.0003855262433221,,0.0003511805067804,,,,,,,,,,,,,0.0001675112023116,,,,,,,,,
818,buffalo-public-schools,42.8886,-78.8781,Buffalo Public Schools,,Governmental Organization,Other Sectors,2755.0,"{'start': 1001, 'end': 5000}",US,1.0,Governmental organizations,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,,,,,,,,,,
821,japan-asia-investment-co.-ltd.,39.7837,-100.446,"Japan Asia Investment Co., Ltd.",1981.0,Venture Capital,Other Sectors,65.0,"{'start': 51, 'end': 200}",US,1.0,Venture Capital,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
827,alabama-department-of-economic-and-community-affairs,39.7837,-100.446,Alabama Department of Economic and Community Affairs,1983.0,Governmental Organization,Other Sectors,125.0,"{'start': 201, 'end': 500}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,,0.0001060070671378,,,,,,,,
855,east-islip-school-district,40.7549,-73.1812,East Islip School District,,"Other (Educational Institution - if categories were slightly broader, this could be classified under ""University"" in the context of being an educational entity, but as it stands, ""Other"" is more appropriate since a school district is not a higher education institution like a university.)",Other Sectors,269.0,"{'start': 501, 'end': 1000}",US,1.0,Research organizations,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
873,unimacts-global-llc,35.9299,-115.199,"Unimacts Global, LLC",2002.0,"Manufacturer, Service Provider",Other Manufacturing,137.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,,,,,,,,,,
875,ponderosa-ventures,40.7127,-74.006,Ponderosa Ventures,,Venture Capital,"Agriculture, Other Sectors",8.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,,,,,,0.0041450777202072,0.0009013068949977,,,,,,,,,,,,,,,,
884,lafchamber,30.2253,-92.0186,One Acadiana,2015.0,Other (Economic Development Organization),Other Sectors,30.0,"{'start': 11, 'end': 50}",US,1.0,Other,,0.0001978239366963,,,,,,,,,,,,,,,,,,,,,,,,,,
890,international-trade-administration,35.0947,-106.595,International Trade Administration,1980.0,Governmental Organization,Other Sectors,664.0,"{'start': 1001, 'end': 5000}",US,1.0,Governmental organizations,,,,,,,,,,,,,0.0093109869646182,0.0002293472776478,0.0019408054342552,,,,0.0001256334017337,,,,,,,,,
892,university-of-michigan,42.2782,-83.7347,University of Michigan,1817.0,University,Other Sectors,36258.0,{'start': 10001},US,1.0,Research organizations,,0.0001978239366963,0.0002916727431821,0.0003855262433221,0.0003437607425232,0.0003511805067804,0.0060301507537688,,,0.0011543535620052,,,,0.0010091280216503,0.0203784570596797,0.00139470013947,,0.0002730748225013,0.0007119226098245,0.0012720848056537,0.0015974440894568,,0.0003570790930191,0.0004441154700222,,0.0014110058455956,0.0059825126553152,
901,ardmore-development-authority,34.1774,-97.1412,Ardmore Development Authority,,Governmental Organization,Other Sectors,8.0,"{'start': 11, 'end': 50}",US,1.0,Governmental organizations,,,,,,,,,,,,,,4.5869455529562866e-05,,,,,,,,,,,,,,
907,greenlatinos,40.0176,-105.277,GreenLatinos,2012.0,Non Governmental Organization,Other Sectors,29.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,0.0001350694256848,,,,,,,,,,,,,,0.0003533568904593,,,,,,,,
910,perceptoautonomousdrones,30.3833,-97.7705,Percepto - Autonomous Drones,2014.0,"Manufacturer, Service Provider","Other ICT, Software",177.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,bright-machines,37.7654,-122.411,Bright Machines,2018.0,Manufacturer,"Other Manufacturing, Software",259.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,0.0001256334017337,,,,,,,,,
913,zakat-foundation-of-america,39.7837,-100.446,Zakat Foundation of America,2001.0,Non Governmental Organization,Other Sectors,97.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
919,11062654,40.7127,-74.006,Churchill Asset Management,,Other Financing Organization,Other Sectors,231.0,"{'start': 51, 'end': 200}",US,1.0,Other Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,frakktal,29.7337,-95.3802,frakktal,2020.0,"Manufacturer, Service Provider","Other Construction, Chemical Industry",2.0,"{'start': 2, 'end': 10}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,sterling-bank,39.7837,-100.446,Sterling Bank,1974.0,Bank,Other Sectors,1109.0,"{'start': 501, 'end': 1000}",US,1.0,Banks,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
933,city-of-miami-gardens,25.9464,-80.2157,City of Miami Gardens,,Governmental Organization,Other Sectors,312.0,"{'start': 501, 'end': 1000}",US,1.0,Governmental organizations,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,,,,,,,,,,
948,city-of-mcgregor,31.437,-97.3986,City of McGregor,,Governmental Organization,Other Sectors,25.0,"{'start': 11, 'end': 50}",US,1.0,Governmental organizations,,,,,,8.104165541088119e-05,,,,,,,,,,,,,,,,,,,,,,
953,vanguard-furniture,39.7837,-100.446,Vanguard Furniture,,Manufacturer,Other Sectors,247.0,"{'start': 501, 'end': 1000}",US,1.0,Other industry,,,,,,0.0001620833108217,,,,,,,,,,,,,,,,,,,,,,
958,trumpf-north-america,41.6975,-72.8652,TRUMPF North America,1969.0,Manufacturer,Other Manufacturing,921.0,"{'start': 501, 'end': 1000}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,8.37556011558273e-05,,,,,,,,,
962,us-doe,39.7837,-100.446,US DOE,,Governmental Organization,Other Sectors,232.0,{'start': 10001},US,1.0,Governmental organizations,,,,0.0001101503552348,0.0002291738283488,5.4027770273920795e-05,,,,0.000164907651715,,,,0.0001834778221182,,,,,4.187780057791365e-05,0.0001766784452296,,,,,,,,
965,global-infrastructure-partners,39.7837,-100.446,Global Infrastructure Partners,2006.0,Other Financing Organization,Other Sectors,508.0,"{'start': 201, 'end': 500}",US,1.0,Other Finance,,0.0003956478733926,0.0010208546011375,0.0023131574599328,0.0041251289102784,0.0001620833108217,,,,,,,,,,,0.0002428953121204,,0.0001256334017337,,,,,,0.000595238095238,,,
970,santa-ynez-band-of-chumash-indians,39.7837,-100.446,Santa Ynez Band of Chumash Indians,1901.0,Governmental Organization,Other Sectors,87.0,"{'start': 1001, 'end': 5000}",US,1.0,Governmental organizations,,,,0.0002753758880872,0.000572934570872,,,,,,,,,,,,,,,,,,,,,,,
975,imt,39.7837,-100.446,IMT,,"Other (The provided text ""nan"" indicates a lack of content to classify, which suggests that it is either a placeholder or represents missing data and thus cannot be meaningfully categorized into the provided options.)",Other Sectors,943.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,,,,,,,,,,,,,,0.000460655806357,,,,,,,,,
977,richard-king-mellon-foundation,40.4521,-79.9838,Richard King Mellon Foundation,1947.0,Non Governmental Organization,Other Sectors,18.0,"{'start': 11, 'end': 50}",US,1.0,Other,0.0004576659038901,0.001186943620178,,,,,,,,,,,,,,,,,,,,,,,,,,
979,aerospacelab,34.0537,-118.243,Aerospacelab,2018.0,Manufacturer,Other Sectors,261.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
986,state-of-south-carolina,39.7837,-100.446,State of South Carolina,,Governmental Organization,Other Sectors,7118.0,{'start': 10001},US,1.0,Governmental organizations,,,0.000145836371591,,,,,,,,,,,4.5869455529562866e-05,,,,,,,,,,,,,,
996,suniva,33.9553,-84.2201,Suniva,,Other (No data provided to classify the organization),Other Sectors,66.0,"{'start': 51, 'end': 200}",US,1.0,Other,,,,,,0.0001080555405478,,,,,,,,,,,,,,,,,,,,,,
998,viewinc,37.4193,-121.979,"View, Inc.",2007.0,"Manufacturer, Service Provider","Built Environment, Other ICT",493.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,city-of-fresno,39.7837,-100.446,City of Fresno,1885.0,Governmental Organization,Other Sectors,2037.0,"{'start': 1001, 'end': 5000}",US,1.0,Governmental organizations,,,,,,0.0001080555405478,,,,,,,,,,,,,4.187780057791365e-05,,,,,,0.0011904761904761,,0.0027611596870685,
1004,lightening-energy,40.3497,-74.6597,Lightening Energy,2008.0,Other (Defense and Space Manufacturing),Other Sectors,12.0,"{'start': 2, 'end': 10}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
1010,upland-chamber-of-commerce,34.0964,-117.649,Upland Chamber of Commerce,,"Other (Specifically, this would be classified as a Chamber of Commerce, which usually is a local network of businesses aimed at promoting and protecting the interests of its members. It doesn't fit neatly into the provided categories, so ""Other"" is the most accurate classification.)",Other Sectors,4.0,"{'start': 2, 'end': 10}",US,1.0,Other,,,,,,,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
1024,greenworkco,37.7793,-122.419,Greenwork,2021.0,"Service Provider, Accelerator/Incubator",Other Construction,9.0,"{'start': 2, 'end': 10}",US,1.0,Incubators/Accelerators,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
1040,starfish-space,47.45,-122.256,Starfish Space,,"Manufacturer, Service Provider","Other Sectors, Aerospace (Note: Aerospace isn't listed as a sector; however, it would be more appropriate than ""Other Sectors"" if it were. The company's focus on satellite services and debris removal is related to space operations, which is not covered by the provided sectors list.)",71.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,7.06713780918728e-05,,,,,,,,
1041,vallarta-supermarkets-vsi,34.4382,-118.573,Vallarta Supermarkets,1985.0,Service Provider,Other Sectors,1953.0,"{'start': 5001, 'end': 10000}",US,1.0,Service sector,,,,,,2.7013885136960397e-05,,,,0.000164907651715,,,,,,,,,4.187780057791365e-05,,,,,0.0001480384900074,,,,
1044,penn-state-milton-s.-hershey-medical-center,40.2662,-76.6679,PENN STATE MILTON S. HERSHEY MEDICAL CENTER,,"Other (specifically, Healthcare Provider/Medical Center)",Other Sectors (Healthcare),547.0,{'start': 10001},US,1.0,Other,,,,,,,,0.0002603488674824,,,,,,,,,,,,,,,,,,,,
1050,north-carolina-governor%27s-office,39.7837,-100.446,North Carolina Governor's Office,,Governmental Organization,Other Sectors,54.0,"{'start': 11, 'end': 50}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,8.37556011558273e-05,,,,,,,,,
1055,rocky-mountain-field-institute,38.8967,-104.855,Rocky Mountain Field Institute (RMFI),1982.0,Non Governmental Organization,Other Sectors,27.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,,,,,,,0.0018026137899954,,,,,,,,,,,,,,0.0006047167909695,,
1056,essex-county-community-foundation,42.5622,-70.8895,Essex County Community Foundation,1998.0,Non Governmental Organization,Other Sectors,37.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,0.0005507517761744,0.001145869141744,,,,,,,,,,,,,,,,,,,,,,,
1058,mvusd,33.4946,-117.147,Moreno Valley Unified School District,,University,Other Sectors,2203.0,"{'start': 1001, 'end': 5000}",US,1.0,Research organizations,,,,,,,,,,,,,,,,,,,,0.0002826855123674,,,,,,,,
1065,re-build-manufacturing,42.2993,-71.4016,Re:Build Manufacturing,,Manufacturer,Other Manufacturing,1056.0,"{'start': 501, 'end': 1000}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
1072,central-arkansas-library-system,39.7837,-100.446,Central Arkansas Library System,1910.0,Other (Public Library),Other Sectors,219.0,"{'start': 51, 'end': 200}",US,1.0,Other,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
1074,trog-hawley-capital,39.7837,-100.446,Trog Hawley Capital,2012.0,"Other Financing Organization, Venture Capital",Other Sectors,12.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,0.0002512668034674,,,,,,,,,
1086,braemar-energy-ventures,39.7837,-100.446,Braemar Energy Ventures,2003.0,Venture Capital,Other Sectors,13.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,0.0001350694256848,,,,0.00032981530343,,,,,,,,,0.0002931446040453,0.0001766784452296,,,,,,,,
1089,vapor-power-international,41.9297,-87.8774,Vapor Power International,,Manufacturer,Other Sectors,29.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,0.0002960769800148,,,,
1096,turk-eximbank,39.7837,-100.446,Turk Eximbank,,"Governmental Organization, Bank",Other Sectors,928.0,"{'start': 501, 'end': 1000}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
1099,nccs,43.4643,-85.9513,NCCS,,Non Governmental Organization,Other Sectors,319.0,"{'start': 51, 'end': 200}",US,1.0,Other,,,,,,,,,,0.0011543535620052,,,,,,,,,,,,,,,,,,
1100,lsm-pumps,30.0902,-95.5909,LSM Pumps,1982.0,Manufacturer,Other Manufacturing,3.0,"{'start': 2, 'end': 10}",US,1.0,Other industry,,,0.0011666909727285,,,,,,,,,,,,,,,,,,,,,,,,,
1101,boxgroup,40.7127,-74.006,BoxGroup,2009.0,Venture Capital,Other Sectors,13.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,scientific-solutions-inc.,39.7837,-100.446,KBR,,"Other (The text ""nan"" refers to a non-applicable or missing value and thus cannot be classified into any of the provided categories.)",Other Sectors,79.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,,,,,,,,,0.0001376083665886,,,,,,,,,,,,,,
